ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
1108750	15	N	11	73	66000	5.05	4.652	32.755215	-117.10862		OR	3	El Cajon Blvd to 15 NB	1			
1108751	15	N	11	73	66000	5.6	5.202	32.763224	-117.10906	.375	ML	4	Adams Ave to NB 15	1			
1108752	15	N	11	73	66000	5.6	5.202	32.763224	-117.10906		OR	2	Adams Ave to NB 15	1			
1108753	15	S	11	73	66000	4.627	4.219	32.74912	-117.109004	.771	ML	4	University Ave to 15 SB	1			
1108754	15	S	11	73	66000	4.627	4.219	32.74912	-117.109004		OR	2	University Ave to 15 SB	1			
1108755	15	S	11	73	66000	4.999	4.591	32.754476	-117.108977	.44	ML	5	El Cajon Blvd to 15 SB	1			
1108756	15	S	11	73	66000	4.999	4.591	32.754476	-117.108977		OR	2	El Cajon Blvd to 15 SB	1			
1108757	15	S	11	73	66000	5.507	5.099	32.761864	-117.109277	.395	ML	5	Adams Ave to SB 15	1			
1108758	15	S	11	73	66000	5.507	5.099	32.761864	-117.109277		OR	2	Adams Ave to SB 15	1			
1108759	125	S	11	73	40004	15.477	17.88	32.764975	-117.002226		OR	3	125 SB to 125 SB	1			
1108760	78	W	11	73	53322	3.33	3.326	33.183222	-117.296449	.562	ML	3	College Blvd NB to 78 WB	1			
1108761	78	W	11	73	53322	3.33	3.326	33.183222	-117.296449		OR	2	College Blvd NB to 78 WB	1			
1108762	78	W	11	73	68196	12.155	12.151	33.137905	-117.176171	.555	ML	3	San Marcos Blvd SB to 78 WB	1			
1108763	78	W	11	73	68196	12.155	12.151	33.137905	-117.176171		OR	2	San Marcos Blvd SB to 78 WB	1			
1108764	805	S	11	73	66000	25.249	25.1	32.8671	-117.192516	.752	ML	4	Nobel Dr to 805 SB	1			
1108765	805	S	11	73	66000	25.249	25.1	32.8671	-117.192516		OR	3	Nobel Dr to 805 SB	1			
1108766	78	W	11	73	68196	12.805	12.801	33.137134	-117.165396		OR	2	Twin Oaks Vlly Rd SB to 78 WB	1			
1108767	15	N	11	73	66000	26.88	27.137	33.067901	-117.069046	1.128	ML	4	Via Rancho Pkwy to 15 NB	1			
1108768	15	N	11	73	66000	26.88	27.137	33.067901	-117.069046		OR	2	Via Rancho Pkwy to 15 NB	1			
1108769	15	N	11	73		28.774	29.031	33.092288	-117.082183	.615	ML	5	Felicita/Citracado Pkwy to 15 NB	1			
1108770	15	N	11	73		28.774	29.031	33.092288	-117.082183		OR	1	Felicita/Citracado Pkwy to 15 NB	1			
1108771	15	N	11	73	22804	30.212	30.469	33.109772	-117.095518	.61	ML	5	Auto Park Way/9th Ave to 15 NB	1			
1108772	15	N	11	73	22804	30.212	30.469	33.109772	-117.095518		OR	2	Auto Park Way/9th Ave to 15 NB	1			
1108773	15	N	11	73	22804	30.718	30.975	33.116385	-117.099382	.592	ML	6	Valley Parkway to 15 NB	1			
1108774	15	N	11	73	22804	30.718	30.975	33.116385	-117.099382		OR	2	Valley Parkway to 15 NB	1			
1111509	163	S	11	73	66000	5.73	5.132	32.790685	-117.159536	.75	ML	4	163 SB Genesee Ave	1			
1111514	8	E	11	73	66000	0.32	2.277	32.759902	-117.198808	2.728	ML	2	8 EB E/O Sunset Cliffs	1			
1111520	163	S	11	73	66000	2.699	2.101	32.749679	-117.155519	.32	ML	2	Washington St to 163 SB	1			
1111525	163	S	11	73	66000	11.2	10.602	32.859646	-117.113927	.633	ML	4	163 SB @ 15/163 split	1			
1111526	52	W	11	73	66000	13.4	13.4	32.843588	-117.025315	.425	ML	2	52 WB @ Mast Blvd	1			
1111527	52	W	11	73	66000	13.4	13.4	32.843588	-117.025315	.24	ML	2	52 WB @ Mast Blvd	1			
1111530	8	E	11	73	21712	15.305	17.262	32.802653	-116.970854	.249	ML	5	8 EB @ Johnson Ave	1			
1111531	8	E	11	73	21712	16.4	18.357	32.802943	-116.952114	.545	ML	4	8 EB @ West Main St	1			
1111532	8	E	11	73	21712	15.4	17.357	32.802871	-116.969256	.547	ML	4	8 EB @ El Cajon Blvd/Chase Ave	1			
1111534	8	E	11	73	21712	13.4	15.357	32.77926	-116.98433	1.275	ML	4	8 EB @ Jackson Dr	1			
1111535	8	E	11	73	40004	12.35	14.307	32.778349	-117.001972	2	ML	4	8 EB @ Fletcher Pkwy	1			
1111539	163	S	11	73	66000	2.49	1.892	32.746765	-117.156512	.104	ML	2	163 SB @ Robinson Ave	1			
1111540	8	W	11	73	66000	4.951	6.908	32.775842	-117.123367	.365	ML	5	8 WB @ Mission Center Rd	1			
1111541	8	W	11	73	66000	5.91	7.867	32.778779	-117.107698	.525	ML	4	8 WB @ Texas St	1			
1111542	805	S	11	73	66000	16.46	16.311	32.75559	-117.125202	1.2	ML	5	805 SB @ El Cajon Blvd.	1			
1111543	805	S	11	73	66000	15.99	15.841	32.749059	-117.122867	.54	ML	5	805 SB @ University Ave.	1			
1111544	805	S	11	73	66000	13.98	13.831	32.725755	-117.103501	.573	ML	4	805 SB @ Home Ave	1			
1111545	805	S	11	73	66000	13.209	13.06	32.714727	-117.102692	.816	ML	4	805 SB @ Market St	1			
1111546	805	S	11	73	66000	12.347	12.198	32.704152	-117.095206	.883	ML	4	805 SB @ Imperial Ave	1			
1111547	805	S	11	73	66000	11.443	11.294	32.69111	-117.094893	.628	ML	4	805 SB @ 47th St	1			
1111548	805	S	11	73	50398	10.361	10.212	32.678037	-117.085196	.558	ML	5	Plaza Blvd to 805 SB	1			
1111549	8	E	11	73	66000	6.75	8.707	32.780247	-117.093435	.575	ML	6	8 EB 1/2 mi E/O 805	1			
1111550	8	W	11	73	66000	6.751	8.708	32.780477	-117.093423	.389	ML	6	8 WB 1/2 mi E/O 805	1			
1111551	8	E	11	73	66000	4	5.957	32.770199	-117.138086	.29	ML	4	8 EB W/O 163	1			
1111552	8	W	11	73	66000	4.01	5.967	32.770449	-117.137998	.294	ML	4	8 WB W/O 163	1			
1111553	805	N	11	73	66000	25.25	25.101	32.867237	-117.192319	.932	ML	4	805 NB @ Nobel Dr	1			
1111554	125	S	11	73	40004	18.938	19.783	32.792046	-117.00642	1.359	ML	3	125 SB @ Amaya Dr	1			
1111555	125	N	11	73	40004	18.86	18.111	32.790987	-117.006246	.9	ML	3	125 NB @ Amaya Dr	1			
1111556	125	S	11	73	21712	19.41	20.255	32.798828	-117.005615	.385	ML	3	125 SB @ Lake Angela Dr	1			
1111557	125	N	11	73	21712	19.41	18.661	32.798893	-117.005353	.51	ML	4	125 NB @ Lake Angela Dr	1			
1111558	94	W	11	73	66000	1.87	.454	32.713275	-117.140129	.33	ML	4	94 WB @ 25th St	1			
1111559	94	E	11	73	66000	3.98	2.564	32.718623	-117.104508	.475	ML	4	94 EB W/O 805	1			
1111561	8	W	11	73	21712	16.465	18.422	32.803162	-116.951001	.522	ML	3	Mollison Ave to 8 WB	1			
1111563	8	W	11	73	21712	19.11	21.067	32.81621	-116.913418	.734	ML	3	2nd St to 8 WB	1			
1111564	8	E	11	73	66000	8.95	10.907	32.777456	-117.056144	.326	ML	5	Waring Rd to 8 EB	1			
1111565	8	E	11	73	66000	6.5	8.457	32.779563	-117.097648	.425	ML	4	8 EB @ 805	1			
1111566	8	E	11	73	66000	4.95	6.907	32.775511	-117.123177	.365	ML	5	8 EB @ Mission Center Rd	1			
1111567	94	E	11	73	66000	4.18	2.764	32.718925	-117.101118	.419	ML	4	94 EB E/O 805	1			
1111568	94	E	11	73	66000	3.23	1.814	32.716505	-117.117004	.675	ML	4	94 EB @ 15	1			
1111569	8	W	11	73		20.41	22.367	32.830106	-116.898815	.671	ML	2	Greenfield Dr to 8 WB	1			
1111570	805	S	11	73	66000	20.5805	20.432	32.80848	-117.152784	.314	ML	4	805 SB @ 163	1			
1111572	805	N	11	73	66000	15.38	15.231	32.741916	-117.116768	.594	ML	4	805 NB N/O 15	1			
1111575	8	W	11	73		21.751	23.708	32.844154	-116.882891	.98	ML	2	Los Coches Rd to 8 WB	1			
1112964	125	N	11	73	41124	11.5	13.259	32.726969	-117.014573	0	ML	3	Elkelton Place to 125 NB	1			
1112974	125	N	11	73	41124	11.5	13.259	32.726969	-117.014573		OR	2	Elkelton Place to 125 NB	1			
1112989	78	E	11	73	53322	0.416	.412	33.180269	-117.34528	.577	ML	4	78 EB W/O Jefferson St	1			
1112996	78	W	11	73	53322	0.415	.411	33.180441	-117.345363	.568	ML	4	78 WB W/O Jefferson St	1			
1113017	125	N	11	73		13.41	15.169	32.752306	-117.01266	.33	ML	3	125 NB @ Tyler St	1			
1113026	5	S	11	73	66000	32.627	32.485	32.928156	-117.240349		FF	2	5 SB from 56 WB Connector	1			
1113126	94	W	11	73	41124	10.131	8.611	32.748892	-117.017105	.468	ML	3	Spring St to 94 WB	1			
1113127	94	W	11	73	41124	10.131	8.611	32.748892	-117.017105		OR	2	Spring St to 94 WB	1			
1113138	125	S	11	73	40004	14.85	17.253	32.757445	-117.007143	.255	ML	2	Spring St to 125 SB	1			
1113139	125	S	11	73	40004	14.85	17.253	32.757445	-117.007143		OR	1	Spring St to 125 SB	1			
1113147	125	N	11	73	41124	12.96	14.719	32.747528	-117.017866	.73	ML	3	125 NB @ Harness St	1			
1113159	125	N	11	73	40004	14.07	15.829	32.759132	-117.004706	.33	ML	3	125 NB @ Troy St	1			
1113173	94	W	11	73	41124	9.62	8.204	32.746923	-117.023229	.579	ML	4	125 NB to 94 WB	1			
1113174	94	W	11	73	41124	9.62	8.204	32.746923	-117.023229		OR	2	125 NB to 94 WB	1			
1113181	94	E	11	73		14.354	12.738	32.739709	-116.951039	5	ML	3	94 EB W/O 125	1			
1113187	125	N	11	73	40004	14.714	16.473	32.767742	-117.002084	.094	ML	3	125 NB S/O Spring St	1			
1113205	56	E	11	73	66000	0	0	32.930816	-117.240033		OR	1	Rancho Penasquitos Blvd to 56 EB	1			
1113218	125	S	11	73	21712	20.359	21.204	32.812228	-117.00373	1.232	ML	4	125 SB S/O Grossmont College	1			
1113219	125	S	11	73	21712	20.359	21.204	32.812228	-117.00373		OR	2	125 SB S/O Grossmont College	1			
1113222	125	N	11	73	21712	20.359	19.61	32.812282	-117.003317	.284	ML	3	125 NB S/O Grossmont College	1			
1113254	805	S	11	73	66000	20.5805	20.432	32.80848	-117.152784		FF	2	805 SB @ 163	1			
1113258	805	N	11	73	66000	15.38	15.231	32.741916	-117.116768		FF	2	805 NB N/O 15	1			
1113266	125	N	11	73	41124	11.5	13.259	32.726969	-117.014573	.73	ML	3	Jamacha Rd to 125 NB	1			
1113267	125	N	11	73	41124	11.5	13.259	32.726969	-117.014573	1.084	ML	3	Jamacha Rd to 125 NB	1			
1113270	94	W	11	73	41124	9.62	8.204	32.746923	-117.023229		FF	2	125 NB to 94 WB	1			
1113279	163	S	11	73	66000	2.49	1.892	32.746765	-117.156512	1.892	ML	2	163 SB @ Robinson Ave	1			
1113292	125	N	11	73	41124	12.96	14.719	32.747528	-117.017866	.225	ML	3	125 NB @ Harness St	1			
1113297	125	N	11	73		13.41	15.169	32.752306	-117.01266	.225	ML	3	125 NB @ Tyler St	1			
1113301	125	N	11	73	40004	14.07	15.829	32.759132	-117.004706	.322	ML	3	125 NB @ Troy St	1			
1113305	94	E	11	73		14.354	12.738	32.739709	-116.951039		FF	2	94 EB W/O 125	1			
1113308	125	N	11	73	40004	14.714	16.473	32.767742	-117.002084	.322	ML	2	125 NB S/O Spring St	1			
1113327	125	N	11	73		22.17	21.421	32.837818	-117.003149	.914	ML	3	125 NB off to Mission Gorge Rd	1			
1113328	125	N	11	73		22.17	21.421	32.837818	-117.003149		FF	2	125 NB off to Mission Gorge Rd	1			
1113335	125	S	11	73		22.17	23.015	32.837739	-117.003372	.961	ML	3	125 SB from Mission Gorge Rd	1			
1113336	125	S	11	73		22.17	23.015	32.837739	-117.003372		FF	2	125 SB from Mission Gorge Rd	1			
1113364	8	W	11	73		23.71	25.667	32.853586	-116.852901	.979	ML	2	Lake Jennings Pk Rd NB to 8 WB	1			
1113377	125	S	11	73	40004	18.938	19.783	32.792046	-117.00642		FR	1	125 SB @ Amaya Dr	1			
1113378	125	S	11	73	40004	18.938	19.783	32.792046	-117.00642		OR	1	125 SB @ Amaya Dr	1			
1113383	78	E	11	73	53322	0.746	.742	33.181031	-117.339798		FR	2	Jefferson St to 78 EB	1			
1113402	94	W	11	73	66000	1.57	.154	32.713385	-117.145037		OR	1	5 NB connector from 94 WB	1			
1113413	125	S	11	73		0	1.825	32.588491	-116.966077	4.199	ML	3	Grossmont Blvd to 125 SB	1			
1113418	8	E	11	73	66000	5.899	7.856	32.778587	-117.107869		FR	2	Texas St NB to 8 EB	1			
1113426	125	N	11	73	40004	18.86	18.111	32.790987	-117.006246		OR	1	125 NB @ Amaya Dr	1			
1113427	125	N	11	73	40004	18.86	18.111	32.790987	-117.006246		FR	2	125 NB @ Amaya Dr	1			
1113430	8	E	11	73	21712	15.4	17.357	32.802871	-116.969256		FR	2	8 EB @ El Cajon Blvd/Chase Ave	1			
1113435	8	E	11	73	66000	8.95	10.907	32.777456	-117.056144		OR	2	Waring Rd to 8 EB	1			
1113448	805	N	11	73	66000	22.682	22.533	32.835019	-117.170307		FR	1	Clairemont Mesa Blvd WB to 805 N	1			
1113451	805	N	11	73	66000	21.152	21.003	32.815214	-117.158409		FR	2	Balboa Ave EB to 805 NB	1			
1113457	805	N	11	73	66000	18.958	18.809	32.786267	-117.146089		FR	2	Murray Ridge Rd to 805 NB	1			
1113460	805	N	11	73	66000	18.555	18.406	32.782683	-117.140648	.284	ML	5	805 NB S/O Murray Ridge Rd	1			
1113468	5	N	11	73	66000	28.39	28.281	32.87153	-117.229139		FR	2	La Jolla Village Dr EB to 5 NB	1			
1113473	805	S	11	73	66000	26.95	26.801	32.889096	-117.204916	.597	ML	4	Sorrento Valley Rd to 805 SB	1			
1113478	15	N	11	73	66000	15.006	15.263	32.903468	-117.116195		FR	2	Carroll Canyon Rd to 15 NB	1			
1113481	5	N	11	73	66000	16.94	16.831	32.727284	-117.167641		FR	2	Hawthorn St to 5 NB	1			
1113486	8	E	11	73	66000	2.12	4.077	32.760765	-117.168352	.45	ML	2	Rosecrans to 8 EB	1			
1113503	15	N	11	73	66000	26.88	27.137	33.067901	-117.069046		FR	2	Via Rancho Pkwy to 15 NB	1			
1113514	5	N	11	73	66000	32.902	32.793	32.932244	-117.241031		FR	2	Carmel Valley Rd to 5 NB	1			
1113518	5	N	11	73	22678	42.68	42.571	33.064668	-117.291997		FR	2	Leucadia Blvd to 5 NB	1			
1113525	54	E	11	73		5.072	5.025	32.682203	-117.029012		FR	2	Briarwood Rd to 54 EB	1			
1113527	54	W	11	73		4.767	4.764	32.679441	-117.033088		FR	1	Briarwood Rd to 54 WB	1			
1113536	125	N	11	73	41124	11.5	13.259	32.726969	-117.014573		FR	2	Jamacha Rd to 125 NB	1			
1113537	125	N	11	73	41124	11.5	13.259	32.726969	-117.014573		OR	3	Jamacha Rd to 125 NB	1			
1113540	94	W	11	73	41124	10.131	8.611	32.748892	-117.017105		FR	2	Spring St to 94 WB	1			
1113542	78	W	11	73	82996	7.763	7.759	33.180588	-117.229853		FR	1	Mar Vista Dr to 78 WB	1			
1113545	78	W	11	73	68196	10.567	10.563	33.150594	-117.198643		FR	2	Rho Santa Fe Rd to 78 WB	1			
1113549	78	W	11	73	68196	12.98	12.976	33.137282	-117.162414		FR	2	Twin Oaks Vlly Rd NB to 78 WB	1			
1113558	78	E	11	73	68196	12.988	12.984	33.137113	-117.162274		FR	2	Twin Oaks Vlly Rd to 78 EB	1			
1113559	78	E	11	73	68196	12.988	12.984	33.137113	-117.162274		OR	3	Twin Oaks Vlly Rd to 78 EB	1			
1113562	78	E	11	73	68196	10.686	10.682	33.149223	-117.197369		FR	2	Rho Santa Fe Rd to 78 EB	1			
1113565	78	E	11	73		9.122	9.118	33.166691	-117.214489		FR	2	Sycamore Ave to 78 EB	1			
1113567	78	E	11	73	82996	7.788	7.784	33.180173	-117.229846		FR	1	Mar Vista Dr to 78 EB	1			
1113570	78	W	11	73		9.007	9.003	33.168033	-117.215633		FR	2	Sycamore Ave to 78 WB	1			
1113573	78	W	11	73	68196	12.271	12.267	33.137287	-117.174332		FR	2	San Marcos Blvd NB to 78 WB	1			
1113586	15	S	11	73	66000	8.335	8.506	32.809891	-117.114185		FR	2	Aero Dr to 15 SB	1			
1113594	163	N	11	73	66000	8.162	7.611	32.823762	-117.145525		FR	2	Century Park Ct to 163 NB	1			
1113595	163	N	11	73	66000	8.162	7.611	32.823762	-117.145525		OR	2	Century Park Ct to 163 NB	1			
1113599	163	S	11	73	66000	10.93	10.332	32.855849	-117.117344		FR	2	Kearny Villa Rd to 163 SB	1			
1113603	15	N	11	73	66000	8.328	8.509	32.809885	-117.113779		FR	2	Aero Dr to 15 NB	1			
1113613	56	E	11	73	66000	0	0	32.930816	-117.240033		FR	2	Carmel Country Rd to 56 EB	1			
1113615	56	W	11	73	66000	0.8715	.872	32.937631	-117.228296		FR	1	Carmel Creek Rd to 56 WB	1			
1113620	56	E	11	73	66000	0	0	32.930816	-117.240033		FR	2	Carmel Creek Rd to 56 EB	1			
1113641	78	W	11	73	22804	17.621	17.617	33.132541	-117.087404	2.5	ML	2	Broadway/Lincoln to 78 WB	1			
1113644	15	N	11	73		28.774	29.031	33.092288	-117.082183		FR	2	Felicita/Citracado Pkwy to 15 NB	1			
1113647	15	N	11	73	22804	30.212	30.469	33.109772	-117.095518		FR	1	Auto Park Way/9th Ave to 15 NB	1			
1113650	15	N	11	73	22804	30.718	30.975	33.116385	-117.099382		FR	2	Valley Parkway to 15 NB	1			
1113663	15	N	11	73	66000	20.584	20.841	32.978825	-117.086212		FR	2	Carmel Mtn Rd to 15 NB	1			
1113720	56	W	11	73	66000	0	0	32.931238	-117.241189	0	ML	2	Carmel Valley Rd to 56 WB	1			
1113721	56	W	11	73	66000	0	0	32.931238	-117.241189		FR	2	Carmel Valley Rd to 56 WB	1			
1113723	56	W	11	73	66000	0	0	32.931238	-117.241189		OR	3	Carmel Valley Rd to 56 WB	1			
1113740	56	E	11	73	66000	0	0	32.930816	-117.240033	0	ML	2	Carmel Valley Rd to 56 EB	1			
1113741	56	E	11	73	66000	0	0	32.930816	-117.240033		OR	3	Carmel Valley Rd to 56 EB	1			
1113742	56	E	11	73	66000	0	0	32.930816	-117.240033		FR	2	Carmel Valley Rd to 56 EB	1			
1113760	56	W	11	73	66000	0	0	32.931238	-117.241189	0	ML	2	Camino del Sur to 56 WB	1			
1113764	56	W	11	73	66000	0	0	32.931238	-117.241189		FR	2	Camino del Sur to 56 WB	1			
1113765	56	W	11	73	66000	0	0	32.931238	-117.241189		OR	2	Camino del Sur to 56 WB	1			
1113771	56	W	11	73	66000	4.519	4.519	32.966186	-117.177595	4.323	ML	2	56 WB @ Rancho Santa Fe Farms	1			
1113776	5	S	11	73	53322	53.3	53.158	33.200618	-117.373434		FR	2	Mission Ave WB to 5 SB	1			
1113780	5	S	11	73	53322	52.407	52.265	33.191265	-117.363271		FR	2	Oceanside Blvd to 5 SB	1			
1113782	5	S	11	73	53322	51.435	51.293	33.179734	-117.353651		FR	1	Cassidy St to 5 SB	1			
1113785	78	E	11	73	53322	3.586	3.582	33.183323	-117.292024		FR	2	Plaza Dr to 78 EB	1			
1113788	5	S	11	73	11194	50.71	50.568	33.17092	-117.346811		FR	2	Las Flores Dr to 5 SB	1			
1113791	5	S	11	73	11194	50.09	49.948	33.162818	-117.342266		FR	2	Carlsbad Village Dr to 5 SB	1			
1113794	5	S	11	73	11194	49.25	49.108	33.151704	-117.336331		FR	2	Tamarack Ave to 5 SB	1			
1113797	5	S	11	73	11194	47.975	47.833	33.134348	-117.329451		FR	2	Cannon Rd to 5 SB	1			
1113800	5	N	11	73	11194	48.104	47.995	33.136145	-117.330076		FR	2	Cannon Rd to 5 NB	1			
1113803	5	S	11	73	22678	43.885	43.743	33.081594	-117.297304		FR	2	La Costa Ave to 5 SB	1			
1113806	5	N	11	73	22678	44.21	44.101	33.086077	-117.299048		FR	2	La Costa Ave to 5 NB	1			
1113810	15	N	11	73	66000	4.668	4.27	32.749714	-117.108578		FR	2	University Ave to 15 NB	1			
1113813	15	S	11	73	66000	4.627	4.219	32.74912	-117.109004		FR	2	University Ave to 15 SB	1			
1113816	15	N	11	73	66000	5.05	4.652	32.755215	-117.10862		FR	2	El Cajon Blvd to 15 NB	1			
1113820	15	S	11	73	66000	4.999	4.591	32.754476	-117.108977		FR	2	El Cajon Blvd to 15 SB	1			
1113823	15	N	11	73	66000	5.6	5.202	32.763224	-117.10906		FR	2	Adams Ave to NB 15	1			
1113826	15	S	11	73	66000	5.507	5.099	32.761864	-117.109277		FR	2	Adams Ave to SB 15	1			
1113829	78	W	11	73	53322	0.729	.725	33.181188	-117.340098		FR	2	Jefferson St to 78 WB	1			
1113832	78	W	11	73	53322	1.489	1.485	33.181732	-117.327054		FR	2	El Camino Real to 78 WB	1			
1113840	78	W	11	73	82996	6.919	6.915	33.189408	-117.239663		FR	2	Civic Center Dr to 78 WB	1			
1113843	78	E	11	73	82996	6.886	6.882	33.18952	-117.24026		FR	2	Escondido Ave to 78 EB	1			
1113846	78	E	11	73	82996	6.186	6.182	33.194786	-117.250333		FR	2	Vista Village Dr to 78 EB	1			
1113849	78	E	11	73	53322	4.422	4.418	33.188117	-117.278959		FR	2	Emerald Dr to 78 EB	1			
1113852	78	W	11	73	53322	3.33	3.326	33.183222	-117.296449		FR	2	College Blvd NB to 78 WB	1			
1113854	78	E	11	73	53322	1.504	1.5	33.181614	-117.326786		FR	1	El Camino Real to 78 EB	1			
1113857	78	E	11	73	68196	12.16	12.156	33.137666	-117.176185		FR	2	San Marcos Blvd to 78 EB	1			
1113862	15	S	11	73	66000	13.444	13.691	32.88198	-117.109561		FR	2	Miramar Way to 15 SB	1			
1113871	52	W	11	73	66000	13.4	13.4	32.843588	-117.025315		OR	2	52 WB @ Mast Blvd	1			
1113874	52	W	11	73	66000	13.4	13.4	32.843588	-117.025315		FR	2	52 WB @ Mast Blvd	1			
1113882	125	S	11	73	21712	20.359	21.204	32.812228	-117.00373		FR	2	125 SB S/O Grossmont College	1			
1113887	125	N	11	73	21712	20.359	19.61	32.812282	-117.003317		OR	1	125 NB S/O Grossmont College	1			
1113888	125	N	11	73	21712	20.359	19.61	32.812282	-117.003317		FR	1	125 NB S/O Grossmont College	1			
1113894	125	N	11	73	21712	20.45	19.701	32.813419	-117.002526	.905	ML	3	125 NB N/O Grossmont College Dr	1			
1113897	125	N	11	73	21712	20.45	19.701	32.813419	-117.002526		OR	2	125 NB N/O Grossmont College Dr	1			
1113898	125	N	11	73	21712	20.45	19.701	32.813419	-117.002526		FR	1	125 NB N/O Grossmont College Dr	1			
1113904	125	S	11	73	21712	19.707	20.552	32.803127	-117.005607	.474	ML	3	125 SB @ Navajo Rd	1			
1113907	125	S	11	73	21712	19.707	20.552	32.803127	-117.005607		OR	2	125 SB @ Navajo Rd	1			
1113909	125	S	11	73	21712	19.707	20.552	32.803127	-117.005607		FR	2	125 SB @ Navajo Rd	1			
1113915	125	N	11	73	21712	19.88	19.131	32.805703	-117.005342	.474	ML	3	125 NB @ Navajo Rd	1			
1113918	125	N	11	73	21712	19.88	19.131	32.805703	-117.005342		OR	2	125 NB @ Navajo Rd	1			
1113920	125	N	11	73	21712	19.88	19.131	32.805703	-117.005342		FR	2	125 NB @ Navajo Rd	1			
1113932	15	N	11	73	66000	18.142	18.399	32.947622	-117.106116		FR	2	Rho Penasquitos/Poway to 15 NB	1			
1113936	15	N	11	73	66000	21.93	22.187	32.997872	-117.082933		FR	2	Camino del Norte to 15 NB	1			
1113939	5	S	11	73	11194	45.581	45.439	33.103493	-117.310641		FR	2	Poinsettia Ln to 5 SB	1			
1113943	5	N	11	73	11194	45.582	45.473	33.103602	-117.310425		FR	2	Poinsettia Ln to 5 NB	1			
1113945	78	W	11	73	68196	14.14	14.136	33.139232	-117.142802		FR	1	Barham/Woodland to 78 WB	1			
1113951	8	E	11	73	66000	2.12	4.077	32.760765	-117.168352		FF	2	Rosecrans to 8 EB	1			
1113957	78	E	11	73	68196	15.504	15.5	33.131864	-117.121149		FR	2	Nordahl Rd to 78 EB	1			
1113960	5	S	11	73	22678	42.69	42.548	33.064772	-117.292309		FR	2	Leucadia Blvd to 5 SB	1			
1113966	94	E	11	73	41124	8.88	7.464	32.745649	-117.032947	.325	ML	4	94 EB W/O Lemon Grove Ave	1			
1113976	5	N	11	73	66000	16.109	16	32.724117	-117.156091	.415	ML	4	5 NB N/O 163	1			
1113977	5	N	11	73	66000	16.109	16	32.724117	-117.156091		FF	2	5 NB N/O 163	1			
1113985	15	N	11	73	66000	19.446	19.703	32.964293	-117.095382	.746	ML	5	56 EB to 15 NB	1			
1113996	15	N	11	73	66000	19.446	19.703	32.964293	-117.095382		OR	2	56 EB to 15 NB	1			
1114006	125	S	11	73		11.31	13.713	32.721594	-117.014863	1.414	ML	3	Paradise Valley Rd to 125 SB	1			
1114013	125	S	11	73		11.31	13.713	32.721594	-117.014863		OR	3	Paradise Valley Rd to 125 SB	1			
1114018	125	S	11	73		12.18	14.583	32.732666	-117.015519	1.657	ML	3	Jamacha Rd to 125 SB	1			
1114022	125	S	11	73		12.18	14.583	32.732666	-117.015519		FR	2	Jamacha Rd to 125 SB	1			
1114029	125	S	11	73		12.18	14.583	32.732666	-117.015519		OR	3	Jamacha Rd to 125 SB	1			
1114035	5	N	11	73	66000	22.083	21.974	32.788076	-117.2069	.424	ML	4	5 NB S/O Clairemont Dr	1			
1114037	5	N	11	73	66000	22.083	21.974	32.788076	-117.2069		FR	1	5 NB S/O Clairemont Dr	1			
1114044	15	N	11	73	66000	7.569	7.75	32.798916	-117.112297	.45	ML	5	15 NB N/O Friars Rd	1			
1114050	5	N	11	73	66000	18.87	18.761	32.746531	-117.190868	.402	ML	4	5 NB S/O Old Town Ave	1			
1114091	5	N	11	73	66000	0.31	.22	32.544463	-117.032486	.681	ML	6	5 NB N/O Camino de la Plaza	1			
1114141	52	E	11	73	66000	3.15	3.15	32.846153	-117.18848	1.319	ML	3	52 EB .53 mi W/O 805	1			
1114162	52	W	11	73	66000	0.3	.3	32.838563	-117.234406	.504	ML	3	52 WB .3 Mi E/O 5	1			
1114166	52	W	11	73	66000	3.15	3.15	32.846481	-117.188474	.875	ML	2	52 WB W/O 805	1			
1114177	52	W	11	73	66000	6.59	6.59	32.841164	-117.133778	1.195	ML	4	52 WB .37 mi W/O 163	1			
1114190	5	N	11	73	50398	9.987	9.897	32.658963	-117.107386	1.135	ML	5	5 NB S/O Bay Marina Dr	1			
1114205	5	N	11	73	66000	11.95	11.847	32.686187	-117.11275	.467	ML	6	5 NB N/O Division St	1			
1114211	5	N	11	73	66000	12.85	12.747	32.694337	-117.124759	.317	ML	4	5 NB N/O 15	1			
1114219	5	N	11	73	66000	13.474	13.371	32.695918	-117.134988	.696	ML	6	5 NB N/O 28th St	1			
1114228	5	S	11	73	66000	0.31	.22	32.544287	-117.032725	.68	ML	6	5 SB N/O Camino de la Plaza	1			
1114240	5	S	11	73	50398	9.987	9.897	32.65888	-117.10767	1.153	ML	4	5 SB S/O Bay Marina Dr	1			
1114254	5	S	11	73	66000	11.95	11.847	32.685989	-117.113063	.659	ML	5	5 SB N/O Division Street	1			
1114268	5	S	11	73	66000	13.475	13.372	32.69574	-117.135196	.697	ML	5	5 SB N/O 28th St	1			
1114296	5	N	11	73	66000	27.25	27.141	32.855148	-117.231251	.576	ML	4	5 NB N/O Gilman Dr	1			
1114450	163	N	11	73	66000	4.116	3.565	32.767979	-117.16213	.955	ML	6	163 NB S/O Friars Rd	1			
